Series ID,Year,Period,Label,Value, City
LAUCT062700000000003,1993,M04,1993 Apr,14.3, Fresno
LAUCT062700000000003,1993,M05,1993 May,13.1, Fresno
LAUCT062700000000003,1993,M06,1993 Jun,13.5, Fresno
LAUCT062700000000003,1993,M07,1993 Jul,12.6, Fresno
LAUCT062700000000003,1993,M08,1993 Aug,11.4, Fresno
LAUCT062700000000003,1993,M09,1993 Sep,11.4, Fresno
LAUCT062700000000003,1993,M10,1993 Oct,13.5, Fresno
LAUCT062700000000003,1993,M11,1993 Nov,14.1, Fresno
LAUCT062700000000003,1993,M12,1993 Dec,13.2, Fresno
LAUCT062700000000003,1994,M01,1994 Jan,15.2, Fresno
LAUCT062700000000003,1994,M02,1994 Feb,15.7, Fresno
LAUCT062700000000003,1994,M03,1994 Mar,15.6, Fresno
LAUCT062700000000003,1994,M04,1994 Apr,13.5, Fresno
LAUCT062700000000003,1994,M05,1994 May,11.7, Fresno
LAUCT062700000000003,1994,M06,1994 Jun,11.9, Fresno
LAUCT062700000000003,1994,M07,1994 Jul,11.5, Fresno
LAUCT062700000000003,1994,M08,1994 Aug,10.6, Fresno
LAUCT062700000000003,1994,M09,1994 Sep,10.5, Fresno
LAUCT062700000000003,1994,M10,1994 Oct,12.1, Fresno
LAUCT062700000000003,1994,M11,1994 Nov,13.1, Fresno
LAUCT062700000000003,1994,M12,1994 Dec,12.4, Fresno
LAUCT062700000000003,1995,M01,1995 Jan,14.2, Fresno
LAUCT062700000000003,1995,M02,1995 Feb,14.5, Fresno
LAUCT062700000000003,1995,M03,1995 Mar,14.9, Fresno
LAUCT062700000000003,1995,M04,1995 Apr,13.6, Fresno
LAUCT062700000000003,1995,M05,1995 May,12.4, Fresno
LAUCT062700000000003,1995,M06,1995 Jun,12.1, Fresno
LAUCT062700000000003,1995,M07,1995 Jul,11.6, Fresno
LAUCT062700000000003,1995,M08,1995 Aug,10.3, Fresno
LAUCT062700000000003,1995,M09,1995 Sep,10.0, Fresno
LAUCT062700000000003,1995,M10,1995 Oct,12.1, Fresno
LAUCT062700000000003,1995,M11,1995 Nov,13.6, Fresno
LAUCT062700000000003,1995,M12,1995 Dec,12.7, Fresno
LAUCT062700000000003,1996,M01,1996 Jan,14.9, Fresno
LAUCT062700000000003,1996,M02,1996 Feb,14.6, Fresno
LAUCT062700000000003,1996,M03,1996 Mar,14.9, Fresno
LAUCT062700000000003,1996,M04,1996 Apr,12.6, Fresno
LAUCT062700000000003,1996,M05,1996 May,10.9, Fresno
LAUCT062700000000003,1996,M06,1996 Jun,10.6, Fresno
LAUCT062700000000003,1996,M07,1996 Jul,10.5, Fresno
LAUCT062700000000003,1996,M08,1996 Aug,8.7, Fresno
LAUCT062700000000003,1996,M09,1996 Sep,9.1, Fresno
LAUCT062700000000003,1996,M10,1996 Oct,11.5, Fresno
LAUCT062700000000003,1996,M11,1996 Nov,13.0, Fresno
LAUCT062700000000003,1996,M12,1996 Dec,12.5, Fresno
LAUCT062700000000003,1997,M01,1997 Jan,14.7, Fresno
LAUCT062700000000003,1997,M02,1997 Feb,14.6, Fresno
LAUCT062700000000003,1997,M03,1997 Mar,15.0, Fresno
LAUCT062700000000003,1997,M04,1997 Apr,12.4, Fresno
LAUCT062700000000003,1997,M05,1997 May,10.7, Fresno
LAUCT062700000000003,1997,M06,1997 Jun,11.3, Fresno
LAUCT062700000000003,1997,M07,1997 Jul,10.4, Fresno
LAUCT062700000000003,1997,M08,1997 Aug,9.0, Fresno
LAUCT062700000000003,1997,M09,1997 Sep,9.5, Fresno
LAUCT062700000000003,1997,M10,1997 Oct,12.3, Fresno
LAUCT062700000000003,1997,M11,1997 Nov,12.9, Fresno
LAUCT062700000000003,1997,M12,1997 Dec,13.1, Fresno
LAUCT062700000000003,1998,M01,1998 Jan,15.1, Fresno
LAUCT062700000000003,1998,M02,1998 Feb,15.4, Fresno
LAUCT062700000000003,1998,M03,1998 Mar,16.3, Fresno
LAUCT062700000000003,1998,M04,1998 Apr,13.7, Fresno
LAUCT062700000000003,1998,M05,1998 May,12.3, Fresno
LAUCT062700000000003,1998,M06,1998 Jun,12.6, Fresno
LAUCT062700000000003,1998,M07,1998 Jul,11.9, Fresno
LAUCT062700000000003,1998,M08,1998 Aug,10.2, Fresno
LAUCT062700000000003,1998,M09,1998 Sep,9.8, Fresno
LAUCT062700000000003,1998,M10,1998 Oct,12.0, Fresno
LAUCT062700000000003,1998,M11,1998 Nov,12.9, Fresno
LAUCT062700000000003,1998,M12,1998 Dec,12.3, Fresno
LAUCT062700000000003,1999,M01,1999 Jan,14.5, Fresno
LAUCT062700000000003,1999,M02,1999 Feb,15.0, Fresno
LAUCT062700000000003,1999,M03,1999 Mar,15.2, Fresno
LAUCT062700000000003,1999,M04,1999 Apr,13.9, Fresno
LAUCT062700000000003,1999,M05,1999 May,12.1, Fresno
LAUCT062700000000003,1999,M06,1999 Jun,12.0, Fresno
LAUCT062700000000003,1999,M07,1999 Jul,11.1, Fresno
LAUCT062700000000003,1999,M08,1999 Aug,9.3, Fresno
LAUCT062700000000003,1999,M09,1999 Sep,8.8, Fresno
LAUCT062700000000003,1999,M10,1999 Oct,10.7, Fresno
LAUCT062700000000003,1999,M11,1999 Nov,12.1, Fresno
LAUCT062700000000003,1999,M12,1999 Dec,11.9, Fresno
LAUCT062700000000003,2000,M01,2000 Jan,11.2, Fresno
LAUCT062700000000003,2000,M02,2000 Feb,11.6, Fresno
LAUCT062700000000003,2000,M03,2000 Mar,12.5, Fresno
LAUCT062700000000003,2000,M04,2000 Apr,10.3, Fresno
LAUCT062700000000003,2000,M05,2000 May,9.5, Fresno
LAUCT062700000000003,2000,M06,2000 Jun,9.3, Fresno
LAUCT062700000000003,2000,M07,2000 Jul,8.8, Fresno
LAUCT062700000000003,2000,M08,2000 Aug,8.1, Fresno
LAUCT062700000000003,2000,M09,2000 Sep,7.4, Fresno
LAUCT062700000000003,2000,M10,2000 Oct,8.6, Fresno
LAUCT062700000000003,2000,M11,2000 Nov,10.2, Fresno
LAUCT062700000000003,2000,M12,2000 Dec,9.9, Fresno
LAUCT062700000000003,2001,M01,2001 Jan,11.6, Fresno
LAUCT062700000000003,2001,M02,2001 Feb,12.1, Fresno
LAUCT062700000000003,2001,M03,2001 Mar,12.6, Fresno
LAUCT062700000000003,2001,M04,2001 Apr,10.5, Fresno
LAUCT062700000000003,2001,M05,2001 May,9.1, Fresno
LAUCT062700000000003,2001,M06,2001 Jun,9.2, Fresno
LAUCT062700000000003,2001,M07,2001 Jul,8.6, Fresno
LAUCT062700000000003,2001,M08,2001 Aug,8.0, Fresno
LAUCT062700000000003,2001,M09,2001 Sep,7.7, Fresno
LAUCT062700000000003,2001,M10,2001 Oct,9.2, Fresno
LAUCT062700000000003,2001,M11,2001 Nov,10.6, Fresno
LAUCT062700000000003,2001,M12,2001 Dec,11.0, Fresno
LAUCT062700000000003,2002,M01,2002 Jan,12.2, Fresno
LAUCT062700000000003,2002,M02,2002 Feb,12.3, Fresno
LAUCT062700000000003,2002,M03,2002 Mar,12.7, Fresno
LAUCT062700000000003,2002,M04,2002 Apr,11.4, Fresno
LAUCT062700000000003,2002,M05,2002 May,9.7, Fresno
LAUCT062700000000003,2002,M06,2002 Jun,10.0, Fresno
LAUCT062700000000003,2002,M07,2002 Jul,9.8, Fresno
LAUCT062700000000003,2002,M08,2002 Aug,8.8, Fresno
LAUCT062700000000003,2002,M09,2002 Sep,8.4, Fresno
LAUCT062700000000003,2002,M10,2002 Oct,10.0, Fresno
LAUCT062700000000003,2002,M11,2002 Nov,11.8, Fresno
LAUCT062700000000003,2002,M12,2002 Dec,12.0, Fresno
LAUCT062700000000003,2003,M01,2003 Jan,13.5, Fresno
LAUCT062700000000003,2003,M02,2003 Feb,13.4, Fresno
LAUCT062700000000003,2003,M03,2003 Mar,13.3, Fresno
LAUCT062700000000003,2003,M04,2003 Apr,11.9, Fresno
LAUCT062700000000003,2003,M05,2003 May,10.2, Fresno
LAUCT062700000000003,2003,M06,2003 Jun,10.5, Fresno
LAUCT062700000000003,2003,M07,2003 Jul,9.9, Fresno
LAUCT062700000000003,2003,M08,2003 Aug,9.0, Fresno
LAUCT062700000000003,2003,M09,2003 Sep,8.6, Fresno
LAUCT062700000000003,2003,M10,2003 Oct,9.7, Fresno
LAUCT062700000000003,2003,M11,2003 Nov,10.9, Fresno
LAUCT062700000000003,2003,M12,2003 Dec,10.6, Fresno
LAUCT062700000000003,2004,M01,2004 Jan,12.1, Fresno
LAUCT062700000000003,2004,M02,2004 Feb,11.8, Fresno
LAUCT062700000000003,2004,M03,2004 Mar,12.2, Fresno
LAUCT062700000000003,2004,M04,2004 Apr,10.2, Fresno
LAUCT062700000000003,2004,M05,2004 May,8.9, Fresno
LAUCT062700000000003,2004,M06,2004 Jun,9.4, Fresno
LAUCT062700000000003,2004,M07,2004 Jul,8.9, Fresno
LAUCT062700000000003,2004,M08,2004 Aug,7.9, Fresno
LAUCT062700000000003,2004,M09,2004 Sep,7.8, Fresno
LAUCT062700000000003,2004,M10,2004 Oct,8.8, Fresno
LAUCT062700000000003,2004,M11,2004 Nov,9.5, Fresno
LAUCT062700000000003,2004,M12,2004 Dec,9.6, Fresno
LAUCT062700000000003,2005,M01,2005 Jan,10.5, Fresno
LAUCT062700000000003,2005,M02,2005 Feb,10.5, Fresno
LAUCT062700000000003,2005,M03,2005 Mar,10.3, Fresno
LAUCT062700000000003,2005,M04,2005 Apr,8.8, Fresno
LAUCT062700000000003,2005,M05,2005 May,7.7, Fresno
LAUCT062700000000003,2005,M06,2005 Jun,7.9, Fresno
LAUCT062700000000003,2005,M07,2005 Jul,7.7, Fresno
LAUCT062700000000003,2005,M08,2005 Aug,7.0, Fresno
LAUCT062700000000003,2005,M09,2005 Sep,7.0, Fresno
LAUCT062700000000003,2005,M10,2005 Oct,7.5, Fresno
LAUCT062700000000003,2005,M11,2005 Nov,8.1, Fresno
LAUCT062700000000003,2005,M12,2005 Dec,7.9, Fresno
LAUCT062700000000003,2006,M01,2006 Jan,8.8, Fresno
LAUCT062700000000003,2006,M02,2006 Feb,8.9, Fresno
LAUCT062700000000003,2006,M03,2006 Mar,9.1, Fresno
LAUCT062700000000003,2006,M04,2006 Apr,8.3, Fresno
LAUCT062700000000003,2006,M05,2006 May,7.1, Fresno
LAUCT062700000000003,2006,M06,2006 Jun,7.1, Fresno
LAUCT062700000000003,2006,M07,2006 Jul,7.1, Fresno
LAUCT062700000000003,2006,M08,2006 Aug,6.4, Fresno
LAUCT062700000000003,2006,M09,2006 Sep,5.9, Fresno
LAUCT062700000000003,2006,M10,2006 Oct,6.5, Fresno
LAUCT062700000000003,2006,M11,2006 Nov,7.3, Fresno
LAUCT062700000000003,2006,M12,2006 Dec,7.5, Fresno
LAUCT062700000000003,2007,M01,2007 Jan,8.7, Fresno
LAUCT062700000000003,2007,M02,2007 Feb,9.2, Fresno
LAUCT062700000000003,2007,M03,2007 Mar,8.7, Fresno
LAUCT062700000000003,2007,M04,2007 Apr,8.2, Fresno
LAUCT062700000000003,2007,M05,2007 May,7.3, Fresno
LAUCT062700000000003,2007,M06,2007 Jun,7.6, Fresno
LAUCT062700000000003,2007,M07,2007 Jul,7.7, Fresno
LAUCT062700000000003,2007,M08,2007 Aug,6.8, Fresno
LAUCT062700000000003,2007,M09,2007 Sep,6.7, Fresno
LAUCT062700000000003,2007,M10,2007 Oct,7.7, Fresno
LAUCT062700000000003,2007,M11,2007 Nov,8.5, Fresno
LAUCT062700000000003,2007,M12,2007 Dec,9.0, Fresno
LAUCT062700000000003,2008,M01,2008 Jan,10.0, Fresno
LAUCT062700000000003,2008,M02,2008 Feb,10.2, Fresno
LAUCT062700000000003,2008,M03,2008 Mar,10.6, Fresno
LAUCT062700000000003,2008,M04,2008 Apr,9.2, Fresno
LAUCT062700000000003,2008,M05,2008 May,8.7, Fresno
LAUCT062700000000003,2008,M06,2008 Jun,9.0, Fresno
LAUCT062700000000003,2008,M07,2008 Jul,9.4, Fresno
LAUCT062700000000003,2008,M08,2008 Aug,9.0, Fresno
LAUCT062700000000003,2008,M09,2008 Sep,8.8, Fresno
LAUCT062700000000003,2008,M10,2008 Oct,10.4, Fresno
LAUCT062700000000003,2008,M11,2008 Nov,11.3, Fresno
LAUCT062700000000003,2008,M12,2008 Dec,12.1, Fresno
LAUCT062700000000003,2009,M01,2009 Jan,13.9, Fresno
LAUCT062700000000003,2009,M02,2009 Feb,14.4, Fresno
LAUCT062700000000003,2009,M03,2009 Mar,14.7, Fresno
LAUCT062700000000003,2009,M04,2009 Apr,13.3, Fresno
LAUCT062700000000003,2009,M05,2009 May,12.8, Fresno
LAUCT062700000000003,2009,M06,2009 Jun,13.5, Fresno
LAUCT062700000000003,2009,M07,2009 Jul,13.3, Fresno
LAUCT062700000000003,2009,M08,2009 Aug,12.8, Fresno
LAUCT062700000000003,2009,M09,2009 Sep,12.5, Fresno
LAUCT062700000000003,2009,M10,2009 Oct,14.1, Fresno
LAUCT062700000000003,2009,M11,2009 Nov,14.7, Fresno
LAUCT062700000000003,2009,M12,2009 Dec,15.4, Fresno
LAUCT062700000000003,2010,M01,2010 Jan,19.2, Fresno
LAUCT062700000000003,2010,M02,2010 Feb,19.8, Fresno
LAUCT062700000000003,2010,M03,2010 Mar,19.7, Fresno
LAUCT062700000000003,2010,M04,2010 Apr,18.0, Fresno
LAUCT062700000000003,2010,M05,2010 May,17.0, Fresno
LAUCT062700000000003,2010,M06,2010 Jun,17.2, Fresno
LAUCT062700000000003,2010,M07,2010 Jul,17.6, Fresno
LAUCT062700000000003,2010,M08,2010 Aug,16.8, Fresno
LAUCT062700000000003,2010,M09,2010 Sep,16.2, Fresno
LAUCT062700000000003,2010,M10,2010 Oct,17.3, Fresno
LAUCT062700000000003,2010,M11,2010 Nov,18.6, Fresno
LAUCT062700000000003,2010,M12,2010 Dec,18.7, Fresno
LAUCT062700000000003,2011,M01,2011 Jan,19.7, Fresno
LAUCT062700000000003,2011,M02,2011 Feb,19.6, Fresno
LAUCT062700000000003,2011,M03,2011 Mar,19.3, Fresno
LAUCT062700000000003,2011,M04,2011 Apr,18.1, Fresno
LAUCT062700000000003,2011,M05,2011 May,17.0, Fresno
LAUCT062700000000003,2011,M06,2011 Jun,17.7, Fresno
LAUCT062700000000003,2011,M07,2011 Jul,17.5, Fresno
LAUCT062700000000003,2011,M08,2011 Aug,17.0, Fresno
LAUCT062700000000003,2011,M09,2011 Sep,16.2, Fresno
LAUCT062700000000003,2011,M10,2011 Oct,16.9, Fresno
LAUCT062700000000003,2011,M11,2011 Nov,17.2, Fresno
LAUCT062700000000003,2011,M12,2011 Dec,17.7, Fresno
LAUCT062700000000003,2012,M01,2012 Jan,18.6, Fresno
LAUCT062700000000003,2012,M02,2012 Feb,18.7, Fresno
LAUCT062700000000003,2012,M03,2012 Mar,18.3, Fresno
LAUCT062700000000003,2012,M04,2012 Apr,17.1, Fresno
LAUCT062700000000003,2012,M05,2012 May,16.0, Fresno
LAUCT062700000000003,2012,M06,2012 Jun,16.2, Fresno
LAUCT062700000000003,2012,M07,2012 Jul,16.0, Fresno
LAUCT062700000000003,2012,M08,2012 Aug,15.2, Fresno
LAUCT062700000000003,2012,M09,2012 Sep,14.1, Fresno
LAUCT062700000000003,2012,M10,2012 Oct,14.9, Fresno
LAUCT062700000000003,2012,M11,2012 Nov,15.3, Fresno
LAUCT062700000000003,2012,M12,2012 Dec,15.9, Fresno
LAUCT062700000000003,2013,M01,2013 Jan,17.1, Fresno
LAUCT062700000000003,2013,M02,2013 Feb,16.4, Fresno
LAUCT062700000000003,2013,M03,2013 Mar,16.0, Fresno
LAUCT062700000000003,2013,M04,2013 Apr,14.7, Fresno
LAUCT062700000000003,2013,M05,2013 May,13.6, Fresno
LAUCT062700000000003,2013,M06,2013 Jun,13.9, Fresno
LAUCT062700000000003,2013,M07,2013 Jul,13.8, Fresno
LAUCT062700000000003,2013,M08,2013 Aug,13.1, Fresno
LAUCT062700000000003,2013,M09,2013 Sep,12.5, Fresno
LAUCT062700000000003,2013,M10,2013 Oct,13.4, Fresno
LAUCT062700000000003,2013,M11,2013 Nov,13.7, Fresno
LAUCT062700000000003,2013,M12,2013 Dec,13.8, Fresno
LAUCT062700000000003,2014,M01,2014 Jan,14.9, Fresno
LAUCT062700000000003,2014,M02,2014 Feb,14.8, Fresno
LAUCT062700000000003,2014,M03,2014 Mar,14.9, Fresno
LAUCT062700000000003,2014,M04,2014 Apr,13.0, Fresno
LAUCT062700000000003,2014,M05,2014 May,11.9, Fresno
LAUCT062700000000003,2014,M06,2014 Jun,11.8, Fresno
LAUCT062700000000003,2014,M07,2014 Jul,12.0, Fresno
LAUCT062700000000003,2014,M08,2014 Aug,11.3, Fresno
LAUCT062700000000003,2014,M09,2014 Sep,10.4, Fresno
LAUCT062700000000003,2014,M10,2014 Oct,11.1, Fresno
LAUCT062700000000003,2014,M11,2014 Nov,12.0, Fresno
LAUCT062700000000003,2014,M12,2014 Dec,12.0, Fresno
LAUCT062700000000003,2015,M01,2015 Jan,13.1, Fresno
LAUCT062700000000003,2015,M02,2015 Feb,12.8, Fresno
LAUCT062700000000003,2015,M03,2015 Mar,12.7, Fresno
LAUCT062700000000003,2015,M04,2015 Apr,11.3, Fresno
LAUCT062700000000003,2015,M05,2015 May,10.7, Fresno
LAUCT062700000000003,2015,M06,2015 Jun,10.5, Fresno
LAUCT062700000000003,2015,M07,2015 Jul,10.7, Fresno
LAUCT062700000000003,2015,M08,2015 Aug,9.8, Fresno
LAUCT062700000000003,2015,M09,2015 Sep,9.1, Fresno
LAUCT062700000000003,2015,M10,2015 Oct,10.1, Fresno
LAUCT062700000000003,2015,M11,2015 Nov,10.9, Fresno
LAUCT062700000000003,2015,M12,2015 Dec,11.1, Fresno
LAUCT062700000000003,2016,M01,2016 Jan,11.4, Fresno
LAUCT062700000000003,2016,M02,2016 Feb,11.3, Fresno
LAUCT062700000000003,2016,M03,2016 Mar,11.5, Fresno
LAUCT062700000000003,2016,M04,2016 Apr,10.4, Fresno
LAUCT062700000000003,2016,M05,2016 May,9.1, Fresno
LAUCT062700000000003,2016,M06,2016 Jun,10.1, Fresno
LAUCT062700000000003,2016,M07,2016 Jul,10.1, Fresno
LAUCT062700000000003,2016,M08,2016 Aug,9.4, Fresno
LAUCT062700000000003,2016,M09,2016 Sep,9.0, Fresno
