Series ID,Year,Period,Label,Value, City
LAUCT066800000000003,1997,M12,1997 Dec,2.9, San Jose
LAUCT066800000000003,1998,M01,1998 Jan,3.5, San Jose
LAUCT066800000000003,1998,M02,1998 Feb,3.4, San Jose
LAUCT066800000000003,1998,M03,1998 Mar,3.5, San Jose
LAUCT066800000000003,1998,M04,1998 Apr,3.3, San Jose
LAUCT066800000000003,1998,M05,1998 May,3.3, San Jose
LAUCT066800000000003,1998,M06,1998 Jun,3.8, San Jose
LAUCT066800000000003,1998,M07,1998 Jul,4.1, San Jose
LAUCT066800000000003,1998,M08,1998 Aug,4.3, San Jose
LAUCT066800000000003,1998,M09,1998 Sep,4.4, San Jose
LAUCT066800000000003,1998,M10,1998 Oct,4.4, San Jose
LAUCT066800000000003,1998,M11,1998 Nov,4.1, San Jose
LAUCT066800000000003,1998,M12,1998 Dec,3.7, San Jose
LAUCT066800000000003,1999,M01,1999 Jan,4.3, San Jose
LAUCT066800000000003,1999,M02,1999 Feb,4.1, San Jose
LAUCT066800000000003,1999,M03,1999 Mar,4.0, San Jose
LAUCT066800000000003,1999,M04,1999 Apr,3.8, San Jose
LAUCT066800000000003,1999,M05,1999 May,3.4, San Jose
LAUCT066800000000003,1999,M06,1999 Jun,3.9, San Jose
LAUCT066800000000003,1999,M07,1999 Jul,3.9, San Jose
LAUCT066800000000003,1999,M08,1999 Aug,3.5, San Jose
LAUCT066800000000003,1999,M09,1999 Sep,3.5, San Jose
LAUCT066800000000003,1999,M10,1999 Oct,3.2, San Jose
LAUCT066800000000003,1999,M11,1999 Nov,2.9, San Jose
LAUCT066800000000003,1999,M12,1999 Dec,2.6, San Jose
LAUCT066800000000003,2000,M01,2000 Jan,3.9, San Jose
LAUCT066800000000003,2000,M02,2000 Feb,3.9, San Jose
LAUCT066800000000003,2000,M03,2000 Mar,3.9, San Jose
LAUCT066800000000003,2000,M04,2000 Apr,3.4, San Jose
LAUCT066800000000003,2000,M05,2000 May,3.4, San Jose
LAUCT066800000000003,2000,M06,2000 Jun,3.8, San Jose
LAUCT066800000000003,2000,M07,2000 Jul,3.8, San Jose
LAUCT066800000000003,2000,M08,2000 Aug,3.6, San Jose
LAUCT066800000000003,2000,M09,2000 Sep,3.3, San Jose
LAUCT066800000000003,2000,M10,2000 Oct,3.1, San Jose
LAUCT066800000000003,2000,M11,2000 Nov,3.0, San Jose
LAUCT066800000000003,2000,M12,2000 Dec,2.7, San Jose
LAUCT066800000000003,2001,M01,2001 Jan,3.3, San Jose
LAUCT066800000000003,2001,M02,2001 Feb,3.3, San Jose
LAUCT066800000000003,2001,M03,2001 Mar,3.8, San Jose
LAUCT066800000000003,2001,M04,2001 Apr,4.1, San Jose
LAUCT066800000000003,2001,M05,2001 May,4.3, San Jose
LAUCT066800000000003,2001,M06,2001 Jun,5.5, San Jose
LAUCT066800000000003,2001,M07,2001 Jul,6.1, San Jose
LAUCT066800000000003,2001,M08,2001 Aug,6.9, San Jose
LAUCT066800000000003,2001,M09,2001 Sep,7.0, San Jose
LAUCT066800000000003,2001,M10,2001 Oct,7.9, San Jose
LAUCT066800000000003,2001,M11,2001 Nov,8.2, San Jose
LAUCT066800000000003,2001,M12,2001 Dec,7.8, San Jose
LAUCT066800000000003,2002,M01,2002 Jan,9.1, San Jose
LAUCT066800000000003,2002,M02,2002 Feb,8.9, San Jose
LAUCT066800000000003,2002,M03,2002 Mar,9.1, San Jose
LAUCT066800000000003,2002,M04,2002 Apr,9.0, San Jose
LAUCT066800000000003,2002,M05,2002 May,8.7, San Jose
LAUCT066800000000003,2002,M06,2002 Jun,9.4, San Jose
LAUCT066800000000003,2002,M07,2002 Jul,9.4, San Jose
LAUCT066800000000003,2002,M08,2002 Aug,9.5, San Jose
LAUCT066800000000003,2002,M09,2002 Sep,9.3, San Jose
LAUCT066800000000003,2002,M10,2002 Oct,9.5, San Jose
LAUCT066800000000003,2002,M11,2002 Nov,9.7, San Jose
LAUCT066800000000003,2002,M12,2002 Dec,9.4, San Jose
LAUCT066800000000003,2003,M01,2003 Jan,10.1, San Jose
LAUCT066800000000003,2003,M02,2003 Feb,9.8, San Jose
LAUCT066800000000003,2003,M03,2003 Mar,9.8, San Jose
LAUCT066800000000003,2003,M04,2003 Apr,9.4, San Jose
LAUCT066800000000003,2003,M05,2003 May,9.1, San Jose
LAUCT066800000000003,2003,M06,2003 Jun,10.0, San Jose
LAUCT066800000000003,2003,M07,2003 Jul,9.6, San Jose
LAUCT066800000000003,2003,M08,2003 Aug,9.2, San Jose
LAUCT066800000000003,2003,M09,2003 Sep,8.9, San Jose
LAUCT066800000000003,2003,M10,2003 Oct,8.6, San Jose
LAUCT066800000000003,2003,M11,2003 Nov,8.5, San Jose
LAUCT066800000000003,2003,M12,2003 Dec,7.7, San Jose
LAUCT066800000000003,2004,M01,2004 Jan,8.4, San Jose
LAUCT066800000000003,2004,M02,2004 Feb,8.0, San Jose
LAUCT066800000000003,2004,M03,2004 Mar,8.2, San Jose
LAUCT066800000000003,2004,M04,2004 Apr,7.4, San Jose
LAUCT066800000000003,2004,M05,2004 May,7.0, San Jose
LAUCT066800000000003,2004,M06,2004 Jun,7.4, San Jose
LAUCT066800000000003,2004,M07,2004 Jul,7.3, San Jose
LAUCT066800000000003,2004,M08,2004 Aug,6.8, San Jose
LAUCT066800000000003,2004,M09,2004 Sep,6.4, San Jose
LAUCT066800000000003,2004,M10,2004 Oct,6.4, San Jose
LAUCT066800000000003,2004,M11,2004 Nov,6.4, San Jose
LAUCT066800000000003,2004,M12,2004 Dec,6.0, San Jose
LAUCT066800000000003,2005,M01,2005 Jan,6.5, San Jose
LAUCT066800000000003,2005,M02,2005 Feb,6.6, San Jose
LAUCT066800000000003,2005,M03,2005 Mar,6.4, San Jose
LAUCT066800000000003,2005,M04,2005 Apr,5.9, San Jose
LAUCT066800000000003,2005,M05,2005 May,5.6, San Jose
LAUCT066800000000003,2005,M06,2005 Jun,6.1, San Jose
LAUCT066800000000003,2005,M07,2005 Jul,6.2, San Jose
LAUCT066800000000003,2005,M08,2005 Aug,5.8, San Jose
LAUCT066800000000003,2005,M09,2005 Sep,5.8, San Jose
LAUCT066800000000003,2005,M10,2005 Oct,5.6, San Jose
LAUCT066800000000003,2005,M11,2005 Nov,5.7, San Jose
LAUCT066800000000003,2005,M12,2005 Dec,5.0, San Jose
LAUCT066800000000003,2006,M01,2006 Jan,5.4, San Jose
LAUCT066800000000003,2006,M02,2006 Feb,5.4, San Jose
LAUCT066800000000003,2006,M03,2006 Mar,5.3, San Jose
LAUCT066800000000003,2006,M04,2006 Apr,4.9, San Jose
LAUCT066800000000003,2006,M05,2006 May,4.6, San Jose
LAUCT066800000000003,2006,M06,2006 Jun,5.1, San Jose
LAUCT066800000000003,2006,M07,2006 Jul,5.4, San Jose
LAUCT066800000000003,2006,M08,2006 Aug,5.1, San Jose
LAUCT066800000000003,2006,M09,2006 Sep,4.9, San Jose
LAUCT066800000000003,2006,M10,2006 Oct,4.7, San Jose
LAUCT066800000000003,2006,M11,2006 Nov,4.9, San Jose
LAUCT066800000000003,2006,M12,2006 Dec,4.5, San Jose
LAUCT066800000000003,2007,M01,2007 Jan,5.3, San Jose
LAUCT066800000000003,2007,M02,2007 Feb,5.1, San Jose
LAUCT066800000000003,2007,M03,2007 Mar,5.1, San Jose
LAUCT066800000000003,2007,M04,2007 Apr,4.9, San Jose
LAUCT066800000000003,2007,M05,2007 May,4.7, San Jose
LAUCT066800000000003,2007,M06,2007 Jun,5.3, San Jose
LAUCT066800000000003,2007,M07,2007 Jul,5.6, San Jose
LAUCT066800000000003,2007,M08,2007 Aug,5.5, San Jose
LAUCT066800000000003,2007,M09,2007 Sep,5.4, San Jose
LAUCT066800000000003,2007,M10,2007 Oct,5.4, San Jose
LAUCT066800000000003,2007,M11,2007 Nov,5.4, San Jose
LAUCT066800000000003,2007,M12,2007 Dec,5.3, San Jose
LAUCT066800000000003,2008,M01,2008 Jan,5.7, San Jose
LAUCT066800000000003,2008,M02,2008 Feb,5.6, San Jose
LAUCT066800000000003,2008,M03,2008 Mar,5.9, San Jose
LAUCT066800000000003,2008,M04,2008 Apr,5.5, San Jose
LAUCT066800000000003,2008,M05,2008 May,6.0, San Jose
LAUCT066800000000003,2008,M06,2008 Jun,6.7, San Jose
LAUCT066800000000003,2008,M07,2008 Jul,7.1, San Jose
LAUCT066800000000003,2008,M08,2008 Aug,7.2, San Jose
LAUCT066800000000003,2008,M09,2008 Sep,7.1, San Jose
LAUCT066800000000003,2008,M10,2008 Oct,7.5, San Jose
LAUCT066800000000003,2008,M11,2008 Nov,7.9, San Jose
LAUCT066800000000003,2008,M12,2008 Dec,8.4, San Jose
LAUCT066800000000003,2009,M01,2009 Jan,10.0, San Jose
LAUCT066800000000003,2009,M02,2009 Feb,10.7, San Jose
LAUCT066800000000003,2009,M03,2009 Mar,11.4, San Jose
LAUCT066800000000003,2009,M04,2009 Apr,11.2, San Jose
LAUCT066800000000003,2009,M05,2009 May,11.6, San Jose
LAUCT066800000000003,2009,M06,2009 Jun,12.4, San Jose
LAUCT066800000000003,2009,M07,2009 Jul,12.5, San Jose
LAUCT066800000000003,2009,M08,2009 Aug,12.5, San Jose
LAUCT066800000000003,2009,M09,2009 Sep,12.4, San Jose
LAUCT066800000000003,2009,M10,2009 Oct,12.4, San Jose
LAUCT066800000000003,2009,M11,2009 Nov,12.2, San Jose
LAUCT066800000000003,2009,M12,2009 Dec,11.9, San Jose
LAUCT066800000000003,2010,M01,2010 Jan,12.3, San Jose
LAUCT066800000000003,2010,M02,2010 Feb,12.1, San Jose
LAUCT066800000000003,2010,M03,2010 Mar,12.2, San Jose
LAUCT066800000000003,2010,M04,2010 Apr,11.6, San Jose
LAUCT066800000000003,2010,M05,2010 May,11.3, San Jose
LAUCT066800000000003,2010,M06,2010 Jun,11.6, San Jose
LAUCT066800000000003,2010,M07,2010 Jul,11.8, San Jose
LAUCT066800000000003,2010,M08,2010 Aug,11.6, San Jose
LAUCT066800000000003,2010,M09,2010 Sep,11.2, San Jose
LAUCT066800000000003,2010,M10,2010 Oct,11.1, San Jose
LAUCT066800000000003,2010,M11,2010 Nov,11.3, San Jose
LAUCT066800000000003,2010,M12,2010 Dec,10.7, San Jose
LAUCT066800000000003,2011,M01,2011 Jan,11.1, San Jose
LAUCT066800000000003,2011,M02,2011 Feb,10.8, San Jose
LAUCT066800000000003,2011,M03,2011 Mar,10.7, San Jose
LAUCT066800000000003,2011,M04,2011 Apr,10.3, San Jose
LAUCT066800000000003,2011,M05,2011 May,10.1, San Jose
LAUCT066800000000003,2011,M06,2011 Jun,10.7, San Jose
LAUCT066800000000003,2011,M07,2011 Jul,10.7, San Jose
LAUCT066800000000003,2011,M08,2011 Aug,10.4, San Jose
LAUCT066800000000003,2011,M09,2011 Sep,10.2, San Jose
LAUCT066800000000003,2011,M10,2011 Oct,10.0, San Jose
LAUCT066800000000003,2011,M11,2011 Nov,9.7, San Jose
LAUCT066800000000003,2011,M12,2011 Dec,9.4, San Jose
LAUCT066800000000003,2012,M01,2012 Jan,9.6, San Jose
LAUCT066800000000003,2012,M02,2012 Feb,9.5, San Jose
LAUCT066800000000003,2012,M03,2012 Mar,9.3, San Jose
LAUCT066800000000003,2012,M04,2012 Apr,8.7, San Jose
LAUCT066800000000003,2012,M05,2012 May,8.7, San Jose
LAUCT066800000000003,2012,M06,2012 Jun,9.1, San Jose
LAUCT066800000000003,2012,M07,2012 Jul,9.3, San Jose
LAUCT066800000000003,2012,M08,2012 Aug,8.9, San Jose
LAUCT066800000000003,2012,M09,2012 Sep,8.2, San Jose
LAUCT066800000000003,2012,M10,2012 Oct,8.2, San Jose
LAUCT066800000000003,2012,M11,2012 Nov,8.0, San Jose
LAUCT066800000000003,2012,M12,2012 Dec,7.8, San Jose
LAUCT066800000000003,2013,M01,2013 Jan,8.3, San Jose
LAUCT066800000000003,2013,M02,2013 Feb,7.8, San Jose
LAUCT066800000000003,2013,M03,2013 Mar,7.6, San Jose
LAUCT066800000000003,2013,M04,2013 Apr,7.0, San Jose
LAUCT066800000000003,2013,M05,2013 May,7.0, San Jose
LAUCT066800000000003,2013,M06,2013 Jun,7.5, San Jose
LAUCT066800000000003,2013,M07,2013 Jul,7.6, San Jose
LAUCT066800000000003,2013,M08,2013 Aug,7.2, San Jose
LAUCT066800000000003,2013,M09,2013 Sep,6.9, San Jose
LAUCT066800000000003,2013,M10,2013 Oct,6.9, San Jose
LAUCT066800000000003,2013,M11,2013 Nov,6.6, San Jose
LAUCT066800000000003,2013,M12,2013 Dec,6.1, San Jose
LAUCT066800000000003,2014,M01,2014 Jan,6.4, San Jose
LAUCT066800000000003,2014,M02,2014 Feb,6.4, San Jose
LAUCT066800000000003,2014,M03,2014 Mar,6.4, San Jose
LAUCT066800000000003,2014,M04,2014 Apr,5.5, San Jose
LAUCT066800000000003,2014,M05,2014 May,5.6, San Jose
LAUCT066800000000003,2014,M06,2014 Jun,5.7, San Jose
LAUCT066800000000003,2014,M07,2014 Jul,6.2, San Jose
LAUCT066800000000003,2014,M08,2014 Aug,5.9, San Jose
LAUCT066800000000003,2014,M09,2014 Sep,5.4, San Jose
LAUCT066800000000003,2014,M10,2014 Oct,5.4, San Jose
LAUCT066800000000003,2014,M11,2014 Nov,5.3, San Jose
LAUCT066800000000003,2014,M12,2014 Dec,4.8, San Jose
LAUCT066800000000003,2015,M01,2015 Jan,5.3, San Jose
LAUCT066800000000003,2015,M02,2015 Feb,5.0, San Jose
LAUCT066800000000003,2015,M03,2015 Mar,4.9, San Jose
LAUCT066800000000003,2015,M04,2015 Apr,4.5, San Jose
LAUCT066800000000003,2015,M05,2015 May,4.5, San Jose
LAUCT066800000000003,2015,M06,2015 Jun,4.6, San Jose
LAUCT066800000000003,2015,M07,2015 Jul,4.9, San Jose
LAUCT066800000000003,2015,M08,2015 Aug,4.6, San Jose
LAUCT066800000000003,2015,M09,2015 Sep,4.3, San Jose
LAUCT066800000000003,2015,M10,2015 Oct,4.5, San Jose
LAUCT066800000000003,2015,M11,2015 Nov,4.4, San Jose
LAUCT066800000000003,2015,M12,2015 Dec,4.2, San Jose
LAUCT066800000000003,2016,M01,2016 Jan,4.2, San Jose
LAUCT066800000000003,2016,M02,2016 Feb,4.2, San Jose
LAUCT066800000000003,2016,M03,2016 Mar,4.2, San Jose
LAUCT066800000000003,2016,M04,2016 Apr,4.0, San Jose
LAUCT066800000000003,2016,M05,2016 May,3.7, San Jose
LAUCT066800000000003,2016,M06,2016 Jun,4.5, San Jose
LAUCT066800000000003,2016,M07,2016 Jul,4.7, San Jose
LAUCT066800000000003,2016,M08,2016 Aug,4.5, San Jose
LAUCT066800000000003,2016,M09,2016 Sep,4.2, San Jose
