Series ID,Year,Period,Label,Value, City
LAUCT098000000000003,1999,M07,1999 Jul,4.6, Waterbury
LAUCT098000000000003,1999,M08,1999 Aug,3.6, Waterbury
LAUCT098000000000003,1999,M09,1999 Sep,3.6, Waterbury
LAUCT098000000000003,1999,M10,1999 Oct,3.7, Waterbury
LAUCT098000000000003,1999,M11,1999 Nov,4.0, Waterbury
LAUCT098000000000003,1999,M12,1999 Dec,3.5, Waterbury
LAUCT098000000000003,2000,M01,2000 Jan,4.9, Waterbury
LAUCT098000000000003,2000,M02,2000 Feb,4.9, Waterbury
LAUCT098000000000003,2000,M03,2000 Mar,4.4, Waterbury
LAUCT098000000000003,2000,M04,2000 Apr,3.7, Waterbury
LAUCT098000000000003,2000,M05,2000 May,3.6, Waterbury
LAUCT098000000000003,2000,M06,2000 Jun,3.7, Waterbury
LAUCT098000000000003,2000,M07,2000 Jul,4.2, Waterbury
LAUCT098000000000003,2000,M08,2000 Aug,3.5, Waterbury
LAUCT098000000000003,2000,M09,2000 Sep,2.8, Waterbury
LAUCT098000000000003,2000,M10,2000 Oct,2.5, Waterbury
LAUCT098000000000003,2000,M11,2000 Nov,2.8, Waterbury
LAUCT098000000000003,2000,M12,2000 Dec,3.0, Waterbury
LAUCT098000000000003,2001,M01,2001 Jan,5.0, Waterbury
LAUCT098000000000003,2001,M02,2001 Feb,5.3, Waterbury
LAUCT098000000000003,2001,M03,2001 Mar,5.6, Waterbury
LAUCT098000000000003,2001,M04,2001 Apr,5.3, Waterbury
LAUCT098000000000003,2001,M05,2001 May,5.3, Waterbury
LAUCT098000000000003,2001,M06,2001 Jun,5.6, Waterbury
LAUCT098000000000003,2001,M07,2001 Jul,6.2, Waterbury
LAUCT098000000000003,2001,M08,2001 Aug,5.8, Waterbury
LAUCT098000000000003,2001,M09,2001 Sep,5.3, Waterbury
LAUCT098000000000003,2001,M10,2001 Oct,5.1, Waterbury
LAUCT098000000000003,2001,M11,2001 Nov,5.3, Waterbury
LAUCT098000000000003,2001,M12,2001 Dec,5.3, Waterbury
LAUCT098000000000003,2002,M01,2002 Jan,7.0, Waterbury
LAUCT098000000000003,2002,M02,2002 Feb,6.8, Waterbury
LAUCT098000000000003,2002,M03,2002 Mar,6.8, Waterbury
LAUCT098000000000003,2002,M04,2002 Apr,6.8, Waterbury
LAUCT098000000000003,2002,M05,2002 May,7.1, Waterbury
LAUCT098000000000003,2002,M06,2002 Jun,7.3, Waterbury
LAUCT098000000000003,2002,M07,2002 Jul,7.9, Waterbury
LAUCT098000000000003,2002,M08,2002 Aug,7.5, Waterbury
LAUCT098000000000003,2002,M09,2002 Sep,7.2, Waterbury
LAUCT098000000000003,2002,M10,2002 Oct,7.3, Waterbury
LAUCT098000000000003,2002,M11,2002 Nov,7.7, Waterbury
LAUCT098000000000003,2002,M12,2002 Dec,7.9, Waterbury
LAUCT098000000000003,2003,M01,2003 Jan,9.3, Waterbury
LAUCT098000000000003,2003,M02,2003 Feb,9.2, Waterbury
LAUCT098000000000003,2003,M03,2003 Mar,9.0, Waterbury
LAUCT098000000000003,2003,M04,2003 Apr,8.5, Waterbury
LAUCT098000000000003,2003,M05,2003 May,8.7, Waterbury
LAUCT098000000000003,2003,M06,2003 Jun,9.0, Waterbury
LAUCT098000000000003,2003,M07,2003 Jul,8.9, Waterbury
LAUCT098000000000003,2003,M08,2003 Aug,8.4, Waterbury
LAUCT098000000000003,2003,M09,2003 Sep,8.0, Waterbury
LAUCT098000000000003,2003,M10,2003 Oct,8.1, Waterbury
LAUCT098000000000003,2003,M11,2003 Nov,8.2, Waterbury
LAUCT098000000000003,2003,M12,2003 Dec,7.6, Waterbury
LAUCT098000000000003,2004,M01,2004 Jan,8.9, Waterbury
LAUCT098000000000003,2004,M02,2004 Feb,8.6, Waterbury
LAUCT098000000000003,2004,M03,2004 Mar,8.3, Waterbury
LAUCT098000000000003,2004,M04,2004 Apr,7.9, Waterbury
LAUCT098000000000003,2004,M05,2004 May,7.9, Waterbury
LAUCT098000000000003,2004,M06,2004 Jun,7.9, Waterbury
LAUCT098000000000003,2004,M07,2004 Jul,7.8, Waterbury
LAUCT098000000000003,2004,M08,2004 Aug,7.5, Waterbury
LAUCT098000000000003,2004,M09,2004 Sep,7.0, Waterbury
LAUCT098000000000003,2004,M10,2004 Oct,6.7, Waterbury
LAUCT098000000000003,2004,M11,2004 Nov,7.0, Waterbury
LAUCT098000000000003,2004,M12,2004 Dec,6.9, Waterbury
LAUCT098000000000003,2005,M01,2005 Jan,8.5, Waterbury
LAUCT098000000000003,2005,M02,2005 Feb,8.5, Waterbury
LAUCT098000000000003,2005,M03,2005 Mar,8.2, Waterbury
LAUCT098000000000003,2005,M04,2005 Apr,8.1, Waterbury
LAUCT098000000000003,2005,M05,2005 May,7.9, Waterbury
LAUCT098000000000003,2005,M06,2005 Jun,7.9, Waterbury
LAUCT098000000000003,2005,M07,2005 Jul,8.1, Waterbury
LAUCT098000000000003,2005,M08,2005 Aug,7.6, Waterbury
LAUCT098000000000003,2005,M09,2005 Sep,7.6, Waterbury
LAUCT098000000000003,2005,M10,2005 Oct,7.2, Waterbury
LAUCT098000000000003,2005,M11,2005 Nov,7.5, Waterbury
LAUCT098000000000003,2005,M12,2005 Dec,6.9, Waterbury
LAUCT098000000000003,2006,M01,2006 Jan,8.2, Waterbury
LAUCT098000000000003,2006,M02,2006 Feb,7.8, Waterbury
LAUCT098000000000003,2006,M03,2006 Mar,7.4, Waterbury
LAUCT098000000000003,2006,M04,2006 Apr,6.6, Waterbury
LAUCT098000000000003,2006,M05,2006 May,6.8, Waterbury
LAUCT098000000000003,2006,M06,2006 Jun,6.7, Waterbury
LAUCT098000000000003,2006,M07,2006 Jul,7.3, Waterbury
LAUCT098000000000003,2006,M08,2006 Aug,7.1, Waterbury
LAUCT098000000000003,2006,M09,2006 Sep,6.8, Waterbury
LAUCT098000000000003,2006,M10,2006 Oct,6.5, Waterbury
LAUCT098000000000003,2006,M11,2006 Nov,6.5, Waterbury
LAUCT098000000000003,2006,M12,2006 Dec,6.0, Waterbury
LAUCT098000000000003,2007,M01,2007 Jan,7.8, Waterbury
LAUCT098000000000003,2007,M02,2007 Feb,7.5, Waterbury
LAUCT098000000000003,2007,M03,2007 Mar,7.1, Waterbury
LAUCT098000000000003,2007,M04,2007 Apr,6.7, Waterbury
LAUCT098000000000003,2007,M05,2007 May,6.7, Waterbury
LAUCT098000000000003,2007,M06,2007 Jun,7.0, Waterbury
LAUCT098000000000003,2007,M07,2007 Jul,7.6, Waterbury
LAUCT098000000000003,2007,M08,2007 Aug,7.5, Waterbury
LAUCT098000000000003,2007,M09,2007 Sep,7.2, Waterbury
LAUCT098000000000003,2007,M10,2007 Oct,7.1, Waterbury
LAUCT098000000000003,2007,M11,2007 Nov,7.3, Waterbury
LAUCT098000000000003,2007,M12,2007 Dec,7.5, Waterbury
LAUCT098000000000003,2008,M01,2008 Jan,9.0, Waterbury
LAUCT098000000000003,2008,M02,2008 Feb,9.1, Waterbury
LAUCT098000000000003,2008,M03,2008 Mar,9.0, Waterbury
LAUCT098000000000003,2008,M04,2008 Apr,8.3, Waterbury
LAUCT098000000000003,2008,M05,2008 May,8.4, Waterbury
LAUCT098000000000003,2008,M06,2008 Jun,8.6, Waterbury
LAUCT098000000000003,2008,M07,2008 Jul,9.6, Waterbury
LAUCT098000000000003,2008,M08,2008 Aug,9.7, Waterbury
LAUCT098000000000003,2008,M09,2008 Sep,9.5, Waterbury
LAUCT098000000000003,2008,M10,2008 Oct,9.7, Waterbury
LAUCT098000000000003,2008,M11,2008 Nov,10.1, Waterbury
LAUCT098000000000003,2008,M12,2008 Dec,9.9, Waterbury
LAUCT098000000000003,2009,M01,2009 Jan,11.9, Waterbury
LAUCT098000000000003,2009,M02,2009 Feb,12.2, Waterbury
LAUCT098000000000003,2009,M03,2009 Mar,12.4, Waterbury
LAUCT098000000000003,2009,M04,2009 Apr,12.2, Waterbury
LAUCT098000000000003,2009,M05,2009 May,12.3, Waterbury
LAUCT098000000000003,2009,M06,2009 Jun,12.5, Waterbury
LAUCT098000000000003,2009,M07,2009 Jul,13.1, Waterbury
LAUCT098000000000003,2009,M08,2009 Aug,13.7, Waterbury
LAUCT098000000000003,2009,M09,2009 Sep,13.4, Waterbury
LAUCT098000000000003,2009,M10,2009 Oct,13.5, Waterbury
LAUCT098000000000003,2009,M11,2009 Nov,13.9, Waterbury
LAUCT098000000000003,2009,M12,2009 Dec,13.9, Waterbury
LAUCT098000000000003,2010,M01,2010 Jan,15.2, Waterbury
LAUCT098000000000003,2010,M02,2010 Feb,15.3, Waterbury
LAUCT098000000000003,2010,M03,2010 Mar,14.8, Waterbury
LAUCT098000000000003,2010,M04,2010 Apr,14.4, Waterbury
LAUCT098000000000003,2010,M05,2010 May,13.9, Waterbury
LAUCT098000000000003,2010,M06,2010 Jun,14.0, Waterbury
LAUCT098000000000003,2010,M07,2010 Jul,14.1, Waterbury
LAUCT098000000000003,2010,M08,2010 Aug,14.3, Waterbury
LAUCT098000000000003,2010,M09,2010 Sep,13.9, Waterbury
LAUCT098000000000003,2010,M10,2010 Oct,13.6, Waterbury
LAUCT098000000000003,2010,M11,2010 Nov,14.0, Waterbury
LAUCT098000000000003,2010,M12,2010 Dec,13.5, Waterbury
LAUCT098000000000003,2011,M01,2011 Jan,15.1, Waterbury
LAUCT098000000000003,2011,M02,2011 Feb,14.8, Waterbury
LAUCT098000000000003,2011,M03,2011 Mar,14.5, Waterbury
LAUCT098000000000003,2011,M04,2011 Apr,13.9, Waterbury
LAUCT098000000000003,2011,M05,2011 May,13.9, Waterbury
LAUCT098000000000003,2011,M06,2011 Jun,14.0, Waterbury
LAUCT098000000000003,2011,M07,2011 Jul,13.9, Waterbury
LAUCT098000000000003,2011,M08,2011 Aug,13.8, Waterbury
LAUCT098000000000003,2011,M09,2011 Sep,13.1, Waterbury
LAUCT098000000000003,2011,M10,2011 Oct,12.7, Waterbury
LAUCT098000000000003,2011,M11,2011 Nov,12.4, Waterbury
LAUCT098000000000003,2011,M12,2011 Dec,12.0, Waterbury
LAUCT098000000000003,2012,M01,2012 Jan,13.3, Waterbury
LAUCT098000000000003,2012,M02,2012 Feb,13.3, Waterbury
LAUCT098000000000003,2012,M03,2012 Mar,13.0, Waterbury
LAUCT098000000000003,2012,M04,2012 Apr,13.0, Waterbury
LAUCT098000000000003,2012,M05,2012 May,12.7, Waterbury
LAUCT098000000000003,2012,M06,2012 Jun,13.0, Waterbury
LAUCT098000000000003,2012,M07,2012 Jul,13.3, Waterbury
LAUCT098000000000003,2012,M08,2012 Aug,13.3, Waterbury
LAUCT098000000000003,2012,M09,2012 Sep,12.9, Waterbury
LAUCT098000000000003,2012,M10,2012 Oct,12.5, Waterbury
LAUCT098000000000003,2012,M11,2012 Nov,12.2, Waterbury
LAUCT098000000000003,2012,M12,2012 Dec,12.1, Waterbury
LAUCT098000000000003,2013,M01,2013 Jan,13.4, Waterbury
LAUCT098000000000003,2013,M02,2013 Feb,13.6, Waterbury
LAUCT098000000000003,2013,M03,2013 Mar,12.7, Waterbury
LAUCT098000000000003,2013,M04,2013 Apr,12.3, Waterbury
LAUCT098000000000003,2013,M05,2013 May,12.4, Waterbury
LAUCT098000000000003,2013,M06,2013 Jun,12.5, Waterbury
LAUCT098000000000003,2013,M07,2013 Jul,12.6, Waterbury
LAUCT098000000000003,2013,M08,2013 Aug,12.4, Waterbury
LAUCT098000000000003,2013,M09,2013 Sep,11.9, Waterbury
LAUCT098000000000003,2013,M10,2013 Oct,11.5, Waterbury
LAUCT098000000000003,2013,M11,2013 Nov,11.2, Waterbury
LAUCT098000000000003,2013,M12,2013 Dec,11.0, Waterbury
LAUCT098000000000003,2014,M01,2014 Jan,12.2, Waterbury
LAUCT098000000000003,2014,M02,2014 Feb,12.1, Waterbury
LAUCT098000000000003,2014,M03,2014 Mar,11.6, Waterbury
LAUCT098000000000003,2014,M04,2014 Apr,10.7, Waterbury
LAUCT098000000000003,2014,M05,2014 May,10.6, Waterbury
LAUCT098000000000003,2014,M06,2014 Jun,10.7, Waterbury
LAUCT098000000000003,2014,M07,2014 Jul,10.8, Waterbury
LAUCT098000000000003,2014,M08,2014 Aug,10.6, Waterbury
LAUCT098000000000003,2014,M09,2014 Sep,10.2, Waterbury
LAUCT098000000000003,2014,M10,2014 Oct,9.8, Waterbury
LAUCT098000000000003,2014,M11,2014 Nov,9.9, Waterbury
LAUCT098000000000003,2014,M12,2014 Dec,9.2, Waterbury
LAUCT098000000000003,2015,M01,2015 Jan,10.9, Waterbury
LAUCT098000000000003,2015,M02,2015 Feb,10.7, Waterbury
LAUCT098000000000003,2015,M03,2015 Mar,10.0, Waterbury
LAUCT098000000000003,2015,M04,2015 Apr,9.4, Waterbury
LAUCT098000000000003,2015,M05,2015 May,9.4, Waterbury
LAUCT098000000000003,2015,M06,2015 Jun,9.3, Waterbury
LAUCT098000000000003,2015,M07,2015 Jul,9.5, Waterbury
LAUCT098000000000003,2015,M08,2015 Aug,9.2, Waterbury
LAUCT098000000000003,2015,M09,2015 Sep,8.7, Waterbury
LAUCT098000000000003,2015,M10,2015 Oct,8.4, Waterbury
LAUCT098000000000003,2015,M11,2015 Nov,8.4, Waterbury
LAUCT098000000000003,2015,M12,2015 Dec,7.9, Waterbury
LAUCT098000000000003,2016,M01,2016 Jan,9.3, Waterbury
LAUCT098000000000003,2016,M02,2016 Feb,9.4, Waterbury
LAUCT098000000000003,2016,M03,2016 Mar,9.7, Waterbury
LAUCT098000000000003,2016,M04,2016 Apr,8.8, Waterbury
LAUCT098000000000003,2016,M05,2016 May,8.5, Waterbury
LAUCT098000000000003,2016,M06,2016 Jun,8.9, Waterbury
LAUCT098000000000003,2016,M07,2016 Jul,8.7, Waterbury
LAUCT098000000000003,2016,M08,2016 Aug,8.9, Waterbury
LAUCT098000000000003,2016,M09,2016 Sep,8.3, Waterbury
